ids,ages,orders,purchases,bookmarks,replies,ratings,period
33033,18,42,1527657.0,7,4,7,18
18766,40,82,4021379.0,11,30,71,11
72778,37,15,676998.0,10,18,47,39
30275,42,68,3035183.0,5,25,78,17
24858,41,62,3428156.0,1,14,19,14
59945,39,35,3209496.0,8,36,55,32
45505,34,81,4998466.0,1,8,19,25
3477,54,27,1595853.0,4,18,26,2
26926,18,81,300000.0,11,9,28,15
22134,43,13,1254190.0,6,5,13,12
24218,31,30,3473541.0,0,2,7,14
54870,39,3,116877.0,11,16,43,30
52333,40,78,3197678.0,6,19,61,28
5101,19,74,566360.0,6,23,69,3
68586,33,52,2812844.0,10,29,32,37
35785,38,4,304576.0,12,14,33,20
28936,30,45,2366892.0,10,13,44,16
57201,43,17,1154421.0,10,25,28,31
60933,54,43,1680226.0,2,20,23,28
21935,26,66,3351737.0,1,6,23,12
33009,28,22,1780503.0,11,31,43,18
38327,30,42,982595.0,1,22,76,21
20645,27,70,2144587.0,1,8,22,12
28879,29,48,2832816.0,2,34,74,16
5071,53,98,277088.0,8,32,64,3
19181,28,29,142375.0,6,24,71,11
56212,33,77,3848006.0,7,11,26,30
2278,26,86,6470049.0,10,38,51,2
10734,39,43,1040107.0,6,33,6,6
13175,44,49,3632245.0,0,39,72,8
49531,45,50,1795167.0,11,33,38,27
66695,34,30,2031368.0,9,28,106,36
29889,35,7,602076.0,1,11,26,16
37860,26,29,2647508.0,9,23,72,21
43348,28,59,1793945.0,10,31,32,24
74567,26,4,286579.0,4,11,18,40
35654,18,31,567923.0,0,27,73,20
28608,18,21,300000.0,4,23,26,16
70856,21,89,7662772.0,0,11,26,38
74342,25,29,1309000.0,6,32,78,40
21735,41,33,2393940.0,7,20,61,28
38676,21,51,2043954.0,3,26,91,21
32028,33,34,499783.0,9,17,36,18
6353,48,15,299998.0,1,37,126,4
14407,40,56,4159429.0,3,25,30,8
27199,30,72,2875925.0,7,37,53,15
73674,19,72,4647392.0,6,36,91,39
2663,44,35,299999.0,8,36,54,2
41700,23,55,4702391.0,1,22,24,23
24938,34,66,3346688.0,0,26,53,14
38200,28,77,266082.0,3,8,10,21
6898,18,25,1484654.0,3,36,80,4
68709,37,10,297291.0,2,16,40,37
59998,52,93,9237729.0,9,5,14,32
53602,41,96,4954458.0,5,36,68,29
43763,28,24,2222496.0,7,25,48,24
46957,36,99,8943524.0,5,14,32,26
34624,41,59,4309698.0,2,21,71,19
47912,25,61,2649866.0,10,18,47,21
69400,43,33,3582222.0,3,5,11,37
28117,18,21,1126384.0,11,27,39,16
4851,21,90,6223605.0,11,21,45,3
57908,35,91,1721672.0,6,24,50,31
72548,48,3,342551.0,8,9,11,39
73436,30,36,4536887.0,3,29,58,39
42974,52,69,5058684.0,4,26,64,23
1027,23,28,2177803.0,1,17,48,1
26693,34,35,299999.0,0,29,31,15
56790,39,82,6466398.0,2,15,57,31
20616,42,22,300000.0,5,26,85,12
51331,44,62,2648754.0,0,20,41,28
56334,27,79,443936.0,7,9,32,30
6484,53,20,1891092.0,6,21,65,22
67559,30,63,300001.0,1,7,12,36
54484,22,28,1063209.0,5,3,7,29
59243,22,65,4113268.0,5,26,63,32
5358,32,71,2522256.0,6,35,39,4
34574,54,86,5234671.0,0,13,15,19
2692,21,67,7791244.0,4,18,18,2
51946,18,5,197768.0,5,13,16,28
16608,39,26,1417399.0,9,12,15,9
28821,34,91,4445816.0,7,39,45,16
29436,29,87,2859183.0,6,8,16,16
25061,38,29,76560.0,12,31,77,14
72088,33,38,2732972.0,11,32,102,39
54044,33,44,1434770.0,8,30,51,29
43573,40,67,4015813.0,4,4,14,24
59640,31,4,376916.0,6,1,1,32
56584,20,81,3846290.0,1,11,31,31
43251,33,93,11917061.0,3,39,129,16
26148,24,93,13983296.0,6,12,36,15
13008,52,39,1648864.0,11,24,51,8
42014,21,84,2403475.0,10,25,69,23
25197,34,16,638367.0,3,9,26,14
56372,46,24,470283.0,0,28,107,24
4166,41,86,4757742.0,0,30,93,3
8055,32,18,586121.0,8,21,23,5
40719,32,72,4540329.0,8,16,128,22
10469,34,44,1529316.0,10,1,2,6
75399,40,16,1288583.0,3,28,43,40
46099,28,23,3238374.0,12,35,64,25
22339,24,52,2924325.0,8,26,40,12
11467,26,64,8726463.0,2,14,29,7
8899,38,66,5614360.0,7,29,90,5
2638,39,96,4038000.0,2,26,35,2
72047,42,8,595412.0,7,34,0,39
33210,28,88,91665.0,4,9,30,18
49221,33,80,5731760.0,7,37,125,27
27013,28,72,1646396.0,7,33,90,15
42108,20,29,718647.0,10,38,121,23
33963,27,39,1322964.0,6,18,55,19
67448,18,70,6575500.0,2,21,40,36
33187,23,68,6449809.0,2,11,35,18
46501,34,14,299991.0,0,33,40,25
73820,36,76,6458232.0,1,25,66,39
47837,19,73,4296582.0,8,15,38,26
66644,43,51,172414.0,10,13,44,36
25799,41,37,3296318.0,12,16,37,14
20554,19,42,299998.0,9,31,31,12
73882,30,60,129640.0,11,5,12,40
17019,19,28,1483116.0,0,26,47,10
3994,36,8,390271.0,3,39,74,3
3696,19,91,299999.0,4,6,23,3
23944,26,25,300000.0,5,2,6,13
13798,36,17,297501.0,11,36,84,8
42209,42,62,4931047.0,0,4,11,23
26960,22,65,3604067.0,2,23,62,15
70260,24,60,5927226.0,7,25,30,38
23243,31,99,1730290.0,5,7,7,13
9373,43,68,4675647.0,0,0,0,6
29184,35,56,4466919.0,6,38,45,16
26879,36,36,4871035.0,4,14,43,24
9228,22,97,113984.0,5,14,22,6
16217,25,51,,11,9,12,9
6251,36,31,1860788.0,10,19,20,4
12022,36,19,934587.0,12,2,5,7
37644,29,38,1527929.0,0,29,93,21
8881,40,39,3136810.0,9,3,6,5
22239,27,51,542242.0,7,30,34,26
27882,43,49,2107318.0,8,39,78,15
44209,44,64,2712750.0,11,36,39,24
4884,43,73,6350798.0,8,3,55,3
1657,51,20,299999.0,10,21,47,1
52099,54,50,1790851.0,2,25,59,28
8429,24,82,3439605.0,0,37,130,5
33510,31,32,2597407.0,2,25,80,18
40516,27,58,3010234.0,8,8,14,22
50097,40,92,7858842.0,7,29,112,27
59465,22,49,239654.0,4,5,8,32
74762,45,99,4258229.0,6,0,0,40
30678,21,6,419053.0,5,11,42,17
38521,36,26,988238.0,2,10,37,21
42537,41,73,6322324.0,5,30,88,23
66809,44,57,3302081.0,7,32,70,36
46756,38,25,2429899.0,1,27,56,25
31514,38,48,1344710.0,4,37,39,17
75570,28,32,4214724.0,6,5,5,40
66309,31,71,13783484.0,2,10,37,36
46386,40,29,1595723.0,0,5,43,25
40032,19,38,2322455.0,7,26,71,22
54513,21,51,1821820.0,6,5,16,29
72168,37,46,300000.0,1,17,19,39
11100,32,31,787568.0,1,16,43,7
47475,38,60,266529.0,3,33,37,26
19587,47,8,525217.0,2,16,51,9
17368,38,40,1769739.0,2,36,44,10
68673,30,32,136621.0,8,5,10,37
61475,26,13,99588.0,9,26,97,33
62273,18,62,300000.0,1,16,54,33
32351,40,78,10506606.0,10,30,84,18
66655,34,37,2507735.0,10,4,5,40
7275,33,25,661639.0,6,17,0,5
26127,24,47,3386301.0,6,24,43,34
72050,42,33,2088395.0,9,6,19,17
61085,23,4,133161.0,10,34,130,33
32671,50,47,2638610.0,5,33,75,18
64261,52,36,696227.0,9,13,36,34
65251,53,53,300000.0,5,33,103,35
54609,23,67,5919937.0,11,26,68,29
68603,36,84,5206706.0,12,22,86,37
18829,19,19,865233.0,10,21,9,11
13450,23,60,4598284.0,4,19,20,8
37506,22,8,393037.0,11,7,17,20
17600,25,63,5452364.0,1,35,109,10
47433,24,6,690340.0,11,29,0,26
23428,40,40,3807814.0,10,13,29,13
14525,20,32,669290.0,4,29,113,8
70904,19,79,9273828.0,0,25,44,38
25020,29,81,3965327.0,1,19,54,14
31344,25,66,8640396.0,8,30,56,17
16842,42,97,3042618.0,10,14,14,10
23685,35,11,478984.0,4,32,37,13
9928,35,26,299999.0,3,15,33,6
50053,20,17,1793764.0,0,8,26,36
30506,19,31,1087830.0,8,18,46,17
74034,32,57,1543234.0,10,11,36,40
22189,22,20,429744.0,8,15,59,12
13389,44,19,744268.0,10,28,66,8
71316,21,44,2329006.0,0,5,7,38
49832,43,45,1788340.0,4,11,17,27
47636,45,70,245630.0,1,2,2,26
71282,34,76,1634989.0,5,27,100,38
14555,31,3,219899.0,9,29,107,8
55251,25,10,960730.0,4,12,12,30
28334,23,59,4964021.0,5,1,1,16
20147,21,64,7746073.0,12,0,0,7
37571,37,58,4839975.0,2,13,28,20
20676,42,87,398998.0,6,28,36,12
3194,39,99,4316984.0,9,6,22,2
31544,50,30,962668.0,9,24,65,17
62246,22,73,7213414.0,10,32,45,33
4840,29,98,7647547.0,3,37,88,3
14473,43,30,138320.0,3,13,27,8
61222,43,68,5276278.0,12,4,14,22
18444,18,49,300000.0,12,35,110,10
47375,38,62,2711825.0,8,28,87,14
67578,28,36,4452203.0,10,19,50,36
7313,25,64,5659569.0,9,21,76,5
8702,24,18,756898.0,0,35,119,5
55392,36,19,670623.0,0,20,77,30
5215,29,60,2811671.0,10,31,68,3
45880,39,87,9591316.0,5,18,97,25
13559,29,18,2078357.0,4,35,110,8
27264,54,55,3316327.0,10,3,5,15
35793,41,86,6874573.0,1,13,48,20
50063,35,4,212429.0,3,1,3,27
51314,23,10,533616.0,5,36,11,28
39877,40,96,1515662.0,5,27,39,22
52230,26,43,5216118.0,10,30,34,28
36434,24,30,1282910.0,2,37,52,20
24431,29,72,300001.0,8,18,62,14
52314,31,21,1067416.0,1,5,7,28
50272,25,48,4507494.0,6,25,98,27
75117,37,26,1546153.0,1,27,106,40
54817,26,50,4578353.0,0,10,22,30
4203,37,35,2736266.0,6,29,98,3
67370,28,86,5600605.0,1,10,21,36
63510,45,37,3071093.0,1,9,19,34
36808,35,84,299998.0,9,2,2,20
26177,38,72,6388900.0,11,28,57,15
54700,41,76,3477403.0,3,38,0,29
52327,44,21,300000.0,6,9,11,28
24711,36,39,2228500.0,4,15,42,14
59411,35,40,3916237.0,3,22,64,32
49307,25,18,2988588.0,3,32,10,27
36243,48,9,751003.0,1,8,22,20
9068,49,31,3235118.0,2,25,47,10
42472,34,54,300001.0,9,22,52,23
43851,25,94,7466671.0,10,34,84,24
52357,19,43,300000.0,9,19,25,28
22245,54,25,355042.0,5,29,43,12
11151,42,16,400995.0,12,22,45,7
70316,40,11,861768.0,12,9,31,38
50304,45,36,2704115.0,8,27,35,27
16498,21,8,290893.0,9,28,30,9
17450,42,61,3512165.0,7,33,83,10
2931,32,94,4000833.0,6,26,46,2
36315,29,61,300001.0,6,9,26,20
55735,22,99,5926344.0,8,23,29,30
45108,23,1,72864.0,7,24,53,25
30673,39,87,4517496.0,7,25,48,9
5560,21,43,299999.0,11,37,0,4
7624,18,77,7313624.0,5,6,22,5
73885,32,50,299998.0,4,34,97,40
15097,33,84,7421912.0,4,3,3,9
36120,25,45,300000.0,7,32,0,20
41308,41,65,4481897.0,6,1,1,12
29528,36,22,1942261.0,2,12,14,26
49666,22,56,2885443.0,5,32,71,9
4670,32,85,7593168.0,4,13,24,24
31741,36,24,1419397.0,8,35,91,17
34772,44,8,220088.0,12,19,57,19
38061,30,11,820575.0,7,34,134,21
7790,37,46,299998.0,4,18,31,5
55732,19,31,300001.0,2,34,60,30
7204,33,7,299999.0,3,11,31,4
73797,28,83,4353774.0,7,1,2,39
25621,28,15,299997.0,2,4,15,14
30287,42,30,2130302.0,0,37,80,17
30116,22,63,2142692.0,5,24,67,17
4838,41,97,9110732.0,5,22,57,3
20495,41,55,2498446.0,7,29,44,11
8565,22,65,1827897.0,5,25,64,39
14203,22,11,288423.0,4,7,16,8
65923,24,89,299999.0,1,30,56,35
14725,38,56,4151309.0,2,23,49,9
61105,27,32,2936156.0,4,29,33,33
10386,24,37,803788.0,8,30,68,6
66862,41,42,5150482.0,0,23,76,36
19,34,23,1123454.0,4,14,45,1
20384,18,20,275129.0,9,9,9,11
69541,30,76,6539231.0,3,35,70,37
69761,53,99,4971561.0,8,3,5,37
23931,25,35,31194.0,7,22,60,13
35039,33,27,1706314.0,10,7,9,19
72485,37,21,1960104.0,10,22,48,39
36135,43,85,8406266.0,1,24,37,20
57322,23,2,82179.0,7,4,6,31
43424,36,55,2704305.0,7,2,2,24
23569,40,8,300000.0,12,3,104,13
63129,43,17,452303.0,6,38,130,34
20148,42,21,3133546.0,2,22,126,11
20026,30,29,1451243.0,6,2,5,11
56660,42,33,1079469.0,3,23,36,31
11235,27,58,4826121.0,12,6,14,22
71922,38,47,2571620.0,7,33,47,38
7276,30,53,3665313.0,5,37,61,5
24726,20,8,579064.0,6,8,11,14
53858,32,88,7524715.0,12,32,40,29
63047,22,25,1732731.0,5,11,27,34
63559,26,56,255282.0,8,17,45,34
32279,40,17,413759.0,1,1,1,18
65887,29,12,1063080.0,1,16,52,35
56294,22,93,371093.0,10,7,89,30
73261,31,86,50331.0,3,9,31,39
22107,23,55,3619457.0,10,34,83,12
57256,32,64,5746540.0,11,4,10,31
11425,29,47,159646.0,11,20,62,7
23979,35,95,2381248.0,1,17,51,13
73180,29,96,390230.0,4,25,57,39
29455,39,32,2823576.0,12,27,27,16
1509,53,71,2188434.0,12,31,48,11
65704,32,12,1174717.0,10,29,84,35
58771,42,17,1558851.0,9,26,26,32
68967,41,21,1698603.0,0,37,95,37
59320,43,15,601723.0,9,34,99,32
29329,41,65,522637.0,4,5,5,16
28885,18,45,3141054.0,2,39,120,16
60462,40,4,,5,39,106,33
5926,39,17,548042.0,2,35,43,4
28302,34,74,2618602.0,8,1,2,16
44145,27,83,4012303.0,1,11,25,24
60005,18,87,315250.0,4,33,81,32
75374,26,38,1372709.0,11,17,0,40
30415,29,36,3814466.0,2,8,20,17
44289,40,40,300001.0,12,6,23,24
5949,41,25,2562625.0,8,38,76,4
26954,24,2,104288.0,8,4,11,15
10115,44,19,1021398.0,3,4,7,6
26440,44,95,7217204.0,9,18,30,15
36225,29,58,6904470.0,11,36,41,20
17513,20,43,3197372.0,12,3,6,10
45363,18,6,609880.0,2,34,121,25
37849,24,1,32366.0,10,4,12,21
53964,40,52,4949497.0,9,26,79,29
29958,27,58,2296742.0,7,34,103,17
1049,23,35,1598169.0,5,22,72,1
68667,21,21,1330643.0,5,15,22,37
39941,28,53,253332.0,7,32,76,22
55972,27,41,1230330.0,3,15,45,30
18789,48,30,3778135.0,6,21,46,11
27831,28,97,6480786.0,0,2,4,15
53379,32,32,2800886.0,5,9,20,29
13498,30,66,5710693.0,11,13,36,8
43610,22,98,299999.0,6,5,19,24
68827,41,83,5343150.0,8,17,61,18
30156,38,3,103941.0,1,31,99,17
45864,34,78,2425763.0,9,6,22,25
21209,47,9,299999.0,3,33,103,12
6202,44,15,1348597.0,8,22,72,23
75711,40,56,8316336.0,8,8,31,40
42801,33,75,299999.0,4,12,20,23
15854,27,6,378165.0,9,13,38,9
29287,18,64,2984901.0,0,9,31,16
12832,38,87,5468531.0,6,30,51,8
67691,23,23,1194282.0,12,31,116,36
33713,33,46,4571576.0,4,25,48,19
31007,25,42,1605074.0,1,21,64,17
14428,36,67,10544833.0,1,4,6,8
3656,26,23,997306.0,12,35,48,3
20458,24,37,300001.0,7,37,131,11
39638,21,69,4692591.0,2,6,22,22
35296,44,43,1375159.0,10,6,12,29
55590,33,95,8114814.0,2,15,16,30
72788,34,39,3106402.0,4,3,8,39
69914,26,74,4550888.0,7,24,55,37
16477,31,30,2286866.0,12,36,125,15
15632,19,51,7424708.0,0,15,36,9
10555,18,39,1368976.0,12,9,12,6
7239,18,61,3889065.0,9,37,139,5
15902,24,4,183638.0,9,32,32,9
53219,39,35,2344963.0,3,39,69,29
32109,41,42,1548313.0,9,5,10,18
58852,37,66,6368124.0,12,33,114,32
11127,21,18,1753224.0,8,11,25,7
21572,18,37,1998648.0,11,36,44,12
31391,20,28,2017661.0,9,24,40,17
26548,41,33,3978063.0,12,23,55,15
65648,24,92,254018.0,3,9,25,35
26577,40,17,1348424.0,4,28,50,15
21429,25,19,299999.0,9,24,53,21
45783,25,69,3436456.0,10,31,72,25
26246,20,13,994290.0,9,28,109,15
33409,38,85,2979367.0,12,38,124,18
55906,29,79,526503.0,11,6,21,30
20149,21,11,860407.0,12,30,110,11
14322,53,64,3955161.0,1,25,78,8
71500,18,84,4798313.0,0,23,69,38
4153,42,55,1910109.0,9,8,14,3
27137,37,36,2288160.0,2,3,4,15
40534,48,11,332041.0,6,13,48,22
60337,28,1,62377.0,9,11,31,32
35089,26,82,4658539.0,1,32,65,19
5577,31,88,40113.0,7,0,0,4
19474,31,49,299998.0,3,21,52,11
52304,32,83,299998.0,12,10,17,28
63100,37,28,2745834.0,5,10,36,34
74613,42,65,3466536.0,4,24,34,40
34415,41,54,4466845.0,7,36,0,19
29383,33,69,2109888.0,8,28,39,16
72608,27,83,5317476.0,12,36,0,39
33006,40,93,1076195.0,2,21,40,18
20664,20,27,2609297.0,2,35,114,12
14317,25,61,300000.0,3,3,11,8
25300,23,46,3368028.0,0,20,70,14
65500,40,97,5483549.0,6,9,24,35
65539,47,18,558491.0,9,30,59,2
64570,54,98,6015782.0,0,36,130,35
22589,27,59,4141118.0,3,24,81,13
72892,28,34,3804610.0,8,27,55,39
67037,18,13,1117946.0,11,37,78,36
41578,35,43,6182824.0,9,29,36,23
29864,29,13,299999.0,2,20,62,16
31136,26,28,2015711.0,2,24,46,17
75291,51,25,1658266.0,12,6,15,40
19690,19,24,2268185.0,0,39,146,11
24505,36,95,417459.0,2,6,18,14
54879,40,63,,2,15,38,30
74905,44,41,3396635.0,9,0,0,40
43960,31,27,300001.0,9,8,12,24
4465,52,73,135514.0,10,19,66,3
22711,35,20,598080.0,6,1,1,13
61761,37,98,10125305.0,8,37,48,33
14269,30,82,299998.0,5,8,22,8
61879,28,57,165878.0,3,37,133,33
58374,33,49,4290198.0,6,10,27,31
20331,31,13,425900.0,5,22,33,22
57140,23,17,1164070.0,10,2,6,8
34057,48,91,300001.0,12,32,115,19
14387,39,4,309663.0,5,37,44,8
64879,18,33,1313653.0,3,36,77,35
12748,25,21,1098949.0,11,36,69,7
73759,31,4,87823.0,5,28,55,39
49711,30,3,157483.0,3,15,52,27
75039,21,70,5865562.0,12,21,76,40
6085,43,52,,4,29,28,4
47790,29,9,492224.0,3,37,103,26
46744,23,7,307185.0,1,27,49,25
63323,40,33,234506.0,0,2,37,34
68342,38,91,3540457.0,10,21,24,37
25262,32,86,762997.0,3,13,50,14
2567,23,6,405912.0,10,32,36,2
7987,22,70,6560579.0,5,37,51,5
57638,25,72,7049363.0,12,32,0,31
62590,19,5,222100.0,6,6,23,34
20853,46,15,299999.0,5,35,43,12
73621,39,24,1295156.0,1,17,61,39
69212,25,98,8571835.0,6,31,106,5
46129,18,87,224494.0,11,6,20,25
10388,41,7,62226.0,2,0,0,6
72995,26,57,2983425.0,7,26,85,39
10148,24,69,5405940.0,9,2,6,6
35527,44,24,423286.0,1,3,11,19
8113,18,47,2912887.0,9,20,33,5
61376,42,22,57353.0,5,23,26,33
26349,33,30,3650795.0,7,32,106,15
39503,30,39,1070045.0,9,12,46,22
75206,50,94,231204.0,3,14,30,40
58584,50,9,725989.0,2,29,108,31
45047,19,82,4704186.0,4,13,50,24
19247,19,35,1221728.0,6,21,54,11
1144,37,59,3362965.0,11,39,137,1
46924,20,94,4549636.0,5,11,24,26
20441,22,27,300000.0,3,16,21,11
46056,41,15,563219.0,3,3,4,25
49389,45,20,1951097.0,7,2,4,27
43275,37,5,436121.0,9,29,70,24
59976,22,10,445332.0,3,28,66,32
36790,35,17,1616275.0,0,19,29,20
6639,35,11,873399.0,6,24,85,4
37657,35,76,5199244.0,1,15,35,21
73015,45,92,6868560.0,12,33,90,39
38310,26,94,7319041.0,1,25,75,21
64325,27,90,7807489.0,12,13,50,35
68427,38,90,7969138.0,8,27,106,37
28672,51,47,,7,39,0,16
65383,30,93,6052012.0,2,22,31,35
42376,18,63,3704265.0,7,5,5,23
14279,39,61,2249256.0,1,32,67,8
8759,30,96,3964470.0,5,0,0,5
56614,38,83,2459748.0,8,5,10,31
2922,34,44,3982542.0,6,30,79,2
15539,32,18,1696550.0,3,14,37,9
31856,25,16,509298.0,3,11,12,18
70532,39,97,1532064.0,0,39,53,38
468,48,92,7326640.0,4,27,86,1
6699,42,76,164447.0,11,38,86,9
68179,18,93,2317347.0,9,3,3,36
10152,32,73,5810799.0,2,35,60,6
53550,30,37,1701568.0,2,38,64,29
2750,33,50,2402840.0,3,15,23,2
20318,32,14,472668.0,12,28,54,11
55009,23,5,300956.0,8,26,58,30
67754,46,19,300001.0,0,14,47,36
69593,28,55,299998.0,8,13,11,37
9734,22,41,1245671.0,7,10,18,6
42577,18,18,2767047.0,1,39,0,23
17819,33,7,293990.0,6,20,45,10
14171,52,4,454809.0,4,11,12,8
11008,26,24,120733.0,4,38,146,7
14677,37,47,2703870.0,8,10,26,9
45287,18,89,299998.0,10,5,19,25
71985,39,31,1213014.0,7,17,45,39
6978,43,11,300000.0,11,13,37,4
29731,33,90,552629.0,8,2,7,16
14752,22,29,1881240.0,10,24,31,9
35727,18,79,299998.0,1,38,92,20
33827,28,11,1014603.0,10,10,33,19
38125,27,6,373841.0,10,38,87,21
22431,20,82,111748.0,12,37,77,13
11343,26,7,275402.0,6,27,57,7
52570,29,42,1880453.0,8,13,20,28
52344,22,83,7439387.0,4,22,75,28
68649,49,37,1310043.0,8,2,2,37
65479,42,93,4686900.0,7,19,71,35
73071,35,84,2842977.0,2,29,64,39
34229,29,15,595447.0,11,8,17,19
61614,24,77,4919137.0,3,31,69,17
6611,30,54,3353970.0,5,27,80,4
70676,52,52,1746549.0,9,31,62,38
41518,34,16,1224823.0,9,1,69,23
65092,28,35,928079.0,2,4,0,35
7002,22,42,322075.0,10,2,5,4
3286,38,27,1889204.0,6,6,9,2
64364,40,30,403103.0,12,11,32,35
66554,37,35,448027.0,0,14,15,36
7592,42,67,4442570.0,10,28,73,5
4271,31,38,4777926.0,9,25,61,3
57057,39,58,6499177.0,0,10,39,31
58910,35,95,2144585.0,4,31,120,32
6242,40,57,3623603.0,4,10,18,4
59876,22,33,1417228.0,7,24,58,32
28981,22,29,2777203.0,12,35,130,16
3223,54,74,6718266.0,8,34,66,2
28684,23,87,300000.0,2,28,36,16
21437,31,61,237418.0,0,18,55,12
26585,24,20,1469207.0,4,37,70,15
39918,38,36,989723.0,8,7,26,22
72141,40,65,221611.0,10,7,19,7
70794,18,31,3294255.0,12,12,42,38
22992,34,1,34592.0,2,6,21,13
7901,54,64,4361492.0,6,6,16,5
30517,30,99,8199183.0,0,37,90,17
35549,28,76,3395068.0,4,7,18,19
46275,50,15,300000.0,7,27,52,25
29440,31,89,4365488.0,1,15,40,16
4935,35,50,815028.0,10,2,5,3
11437,18,1,153674.0,3,22,41,7
18773,30,26,299999.0,7,26,20,11
27216,33,6,307472.0,5,22,67,15
60603,52,45,393923.0,4,22,54,9
31851,24,30,1596632.0,3,9,12,18
34780,42,73,6607631.0,6,18,27,19
74398,42,42,2767849.0,1,25,68,40
24770,28,35,1540346.0,6,11,21,14
4775,19,41,2512350.0,3,36,57,3
70391,34,51,4395116.0,8,7,26,38
56369,42,4,120736.0,6,30,59,30
2637,36,34,188046.0,4,37,138,2
58465,23,25,2795626.0,6,28,77,31
59437,18,93,3165904.0,7,12,45,32
1380,27,81,3596762.0,11,31,67,1
18642,42,69,107571.0,1,23,63,11
46665,24,37,1741913.0,2,14,38,25
63913,34,83,2945612.0,4,34,0,34
39562,38,4,300000.0,11,1,1,22
36479,35,88,2864516.0,10,3,6,20
38110,40,8,751087.0,1,10,15,30
419,33,89,4312309.0,11,21,32,1
63555,30,29,2220612.0,4,30,70,34
59358,37,26,69528.0,6,26,98,32
74216,47,56,4517941.0,4,23,39,40
45960,47,65,3304103.0,12,39,155,25
3375,27,33,981433.0,4,25,78,2
47707,23,11,765280.0,4,7,24,26
73945,44,83,8068365.0,1,35,90,40
1414,40,25,898129.0,7,35,51,1
74702,29,89,8155422.0,10,36,77,40
20290,53,64,5167958.0,9,19,49,11
71979,21,88,375119.0,0,27,45,39
60410,25,55,2101021.0,12,7,7,12
23818,53,47,299999.0,0,26,61,13
71157,48,40,161976.0,9,12,18,38
66677,39,25,2448261.0,2,22,85,36
38819,37,48,3717081.0,9,24,26,21
16889,22,35,2760594.0,2,20,39,10
58639,29,32,1755229.0,12,30,81,32
68157,44,59,4875088.0,12,4,12,36
38344,40,81,397021.0,9,12,28,21
40841,19,31,634973.0,5,7,20,22
549,19,39,4188976.0,7,36,124,1
55606,40,87,5370298.0,2,36,100,30
68214,38,18,1434852.0,9,39,115,37
47546,48,95,507938.0,2,20,55,26
25058,37,99,4824675.0,10,16,46,14
35591,20,77,300001.0,8,10,35,19
34835,41,26,2548406.0,10,11,0,19
35294,24,51,300000.0,3,33,58,19
15460,18,5,312240.0,9,0,0,9
63343,40,62,2042687.0,9,12,39,34
40554,23,35,1583094.0,1,17,22,22
28231,26,94,8482484.0,2,26,98,16
52519,34,61,218031.0,11,26,75,28
16028,32,17,1680800.0,2,36,74,14
45532,38,42,,5,13,50,25
28702,35,63,6285914.0,4,21,49,16
24301,19,56,8338524.0,10,32,73,14
67735,50,55,2287705.0,7,39,151,36
23966,24,52,4483616.0,5,16,46,13
11050,24,90,1387722.0,9,39,61,28
73911,27,39,2562496.0,6,4,14,40
57700,44,62,1727763.0,12,20,21,21
45653,26,9,117507.0,8,31,44,25
67904,36,21,2285466.0,2,14,16,36
65861,23,1,425555.0,9,30,111,35
45785,19,19,299999.0,11,9,26,25
43765,37,47,299998.0,7,27,44,24
74633,44,18,1281466.0,3,7,11,40
62971,47,74,300000.0,5,23,79,34
28296,41,10,435671.0,0,10,35,16
42644,31,99,4091352.0,9,17,42,40
52501,41,22,315881.0,11,26,82,28
64645,25,47,1488627.0,7,31,119,35
31462,18,1,44760.0,12,27,67,17
30785,21,77,3046526.0,10,32,118,17
1621,29,76,301936.0,11,24,38,1
22508,45,55,299998.0,8,39,139,13
75782,21,91,300001.0,0,2,5,40
43323,38,37,414018.0,8,0,0,24
54504,40,95,2176155.0,2,15,21,29
22797,36,65,300000.0,5,21,0,13
34092,32,5,221714.0,6,2,6,19
29398,40,10,824203.0,10,31,53,16
4878,48,95,12847076.0,11,14,52,3
11330,49,40,2914996.0,8,24,49,7
35917,32,66,736196.0,5,9,16,20
11974,41,56,1693458.0,11,38,69,7
26045,23,39,187998.0,6,2,6,15
1387,35,97,2357001.0,5,39,45,1
71021,34,24,841794.0,3,16,38,38
24441,48,48,4226938.0,6,29,102,14
13041,48,47,1621106.0,11,19,40,8
57013,22,69,2685355.0,2,39,41,31
53465,45,10,622949.0,3,31,68,29
43433,36,25,1426212.0,6,11,0,24
13368,31,33,3444402.0,12,30,61,8
61776,22,62,6137854.0,0,8,30,33
52866,36,84,11758457.0,0,20,58,29
41404,23,30,299999.0,5,16,44,23
68786,32,94,1250129.0,1,29,106,37
16481,36,2,299998.0,12,17,58,9
4444,31,67,4046722.0,9,14,50,3
12791,38,45,3923207.0,4,21,28,8
61151,23,35,2451492.0,5,3,8,33
3573,26,2,200161.0,6,5,6,3
50215,32,84,434443.0,11,21,41,27
1421,30,81,2827521.0,10,39,80,1
4211,45,30,823820.0,12,31,71,3
61797,41,28,2361791.0,5,22,0,33
70425,26,94,8008938.0,6,7,15,23
68003,31,71,300000.0,1,33,70,36
42625,20,1,84787.0,6,26,103,14
54188,25,38,865479.0,6,16,40,29
65606,19,39,3004516.0,4,11,34,35
30547,34,35,299999.0,9,8,23,17
9374,32,33,,2,18,52,25
71711,39,37,658316.0,3,5,6,38
41392,21,60,160549.0,11,34,96,23
39017,32,56,3834714.0,6,1,1,21
